Order ID,Order Date,Year,Month,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Profit Margin,Payment Mode
13921,27-02-2024,2024,Feb,Badal Desai,North,Lucknow,Clothing,Men's Wear,Men's Wear Sapiente,3,35536,20,85286.4,20838.06,24.40%,Debit Card
13922,09-03-2025,2025,Mar,Piya Saha,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Eveniet,4,67011,5,254641.8,54231.05,21.30%,Net Banking
13923,12-09-2024,2024,Sep,Khushi Iyer,East,Bhubaneswar,Toys,Puzzle,Puzzle Occaecati,3,222,15,566.1,97.74,17.30%,Debit Card
13924,13-10-2023,2023,Oct,Amira Dewan,East,Ranchi,Electronics,Laptop,Laptop Unde,2,77949,15,132513.3,16953.48,12.80%,Debit Card
13925,12-08-2024,2024,Aug,Veer Hari,East,Guwahati,Furniture,Bed,Bed Perferendis,3,69452,15,177102.6,22802.49,12.90%,Debit Card
13926,08-09-2024,2024,Sep,Jivika Saxena,South,Coimbatore,Groceries,Wheat,Wheat Atque,4,2916,5,11080.8,1350.43,12.20%,UPI
13927,09-09-2025,2025,Sep,Ela Bains,West,Pune,Electronics,Camera,Camera Modi,4,32597,5,123868.6,20841.23,16.80%,UPI
13928,14-10-2023,2023,Oct,Yakshit Ramachandran,North,Chandigarh,Clothing,Accessories,Accessories Architecto,1,59294,15,50399.9,6193.37,12.30%,Debit Card
13929,29-06-2024,2024,Jun,Rhea Balay,South,Thiruvananthapuram,Toys,Doll,Doll Similique,3,66736,0,200208,36553.03,18.30%,Debit Card
13930,09-10-2024,2024,Oct,Uthkarsh Madan,South,Bangalore,Furniture,Bed,Bed Pariatur,1,74428,20,59542.4,6451.26,10.80%,Net Banking
13931,19-06-2025,2025,Jun,Arnav Kunda,North,Lucknow,Electronics,Smartwatch,Smartwatch Nostrum,4,1709,0,6836,1085.47,15.90%,Net Banking
13932,01-04-2024,2024,Apr,Divit Hora,East,Kolkata,Books,Fiction,Fiction Fugiat,2,9466,5,17985.4,1606.5,8.90%,COD
13933,01-05-2024,2024,May,Madhav Rama,South,Hyderabad,Sports,Tennis Racket,Tennis Racket Temporibus,1,74859,20,59887.2,10247.62,17.10%,Net Banking
13934,19-12-2024,2024,Dec,Hansh Balakrishnan,East,Patna,Electronics,Smartwatch,Smartwatch Illum,1,79709,15,67752.65,10348.3,15.30%,Net Banking
13935,14-07-2025,2025,Jul,Lakshay Mall,North,Lucknow,Groceries,Sugar,Sugar Iure,5,43802,5,208059.5,37267.99,17.90%,Credit Card
13936,16-12-2023,2023,Dec,Anika Kapoor,East,Patna,Kitchen,Juicer,Juicer Officia,4,53838,10,193816.8,19626.97,10.10%,Debit Card
13937,22-11-2023,2023,Nov,Ira Kulkarni,West,Surat,Books,Comics,Comics Quam,1,8911,5,8465.45,1696.03,20.00%,UPI
13938,18-04-2024,2024,Apr,Samaira Ramakrishnan,North,Jaipur,Clothing,Women's Wear,Women's Wear Quidem,4,72336,5,274876.8,25096.29,9.10%,Net Banking
13939,27-10-2024,2024,Oct,Hunar Sachdeva,South,Bangalore,Clothing,Kids Wear,Kids Wear Saepe,2,18052,10,32493.6,2960.76,9.10%,Credit Card
13940,29-06-2025,2025,Jun,Akarsh Sachdev,East,Patna,Toys,Puzzle,Puzzle Accusamus,4,34290,10,123444,26964.36,21.80%,Debit Card
13941,01-09-2024,2024,Sep,Urvi Upadhyay,East,Guwahati,Kitchen,Microwave,Microwave Illum,4,32298,20,103353.6,17798.92,17.20%,Debit Card
13942,10-02-2025,2025,Feb,Ahana  Tak,West,Mumbai,Furniture,Sofa,Sofa Ipsa,5,31201,15,132604.25,18876.5,14.20%,Debit Card
13943,24-12-2023,2023,Dec,Rohan Acharya,East,Ranchi,Toys,Puzzle,Puzzle Sequi,3,53938,20,129451.2,10800.88,8.30%,COD
13944,17-10-2024,2024,Oct,Nakul Zacharia,East,Patna,Beauty,Perfume,Perfume Molestiae,2,25704,20,41126.4,3162.9,7.70%,UPI
13945,31-12-2024,2024,Dec,Tushar Dua,North,Amritsar,Groceries,Rice,Rice In,2,37132,20,59411.2,6255.84,10.50%,Net Banking
13946,14-01-2024,2024,Jan,Mannat Iyer,West,Mumbai,Electronics,Camera,Camera Quae,2,67427,10,121368.6,15168.55,12.50%,Credit Card
13947,07-04-2024,2024,Apr,Mehul Toor,East,Patna,Home Decor,Clock,Clock Minima,1,14010,0,14010,749.88,5.40%,Net Banking
13948,12-10-2024,2024,Oct,Ranbir Ben,East,Patna,Furniture,Sofa,Sofa Ipsam,5,6606,10,29727,1678.8,5.60%,COD
13949,25-08-2024,2024,Aug,Alia Salvi,North,Delhi,Kitchen,Refrigerator,Refrigerator Enim,2,22249,10,40048.2,6850.89,17.10%,COD
13950,21-04-2025,2025,Apr,Jhanvi Sandal,South,Thiruvananthapuram,Books,Comics,Comics Quo,1,19868,20,15894.4,1844.37,11.60%,Net Banking
13951,21-02-2025,2025,Feb,Hrishita Jha,East,Patna,Sports,Dumbbells,Dumbbells Ut,4,40150,10,144540,15616.79,10.80%,Debit Card
13952,08-02-2025,2025,Feb,Rhea Dugar,West,Surat,Toys,Board Game,Board Game Quod,5,30135,0,150675,21442.39,14.20%,COD
13953,26-04-2025,2025,Apr,Jhanvi Madan,South,Coimbatore,Kitchen,Mixer Grinder,Mixer Grinder Harum,3,13627,5,38836.95,5439.11,14.00%,COD
13954,23-04-2025,2025,Apr,Tiya Gera,South,Chennai,Clothing,Shoes,Shoes Deserunt,2,38246,5,72667.4,3916.33,5.40%,Net Banking
13955,16-07-2025,2025,Jul,Tushar Gera,North,Lucknow,Home Decor,Clock,Clock Quia,1,54866,15,46636.1,5628.13,12.10%,Net Banking
13956,06-12-2023,2023,Dec,Ira Rastogi,North,Amritsar,Furniture,Bed,Bed Officia,2,33697,5,64024.3,4799.5,7.50%,Debit Card
13957,13-05-2024,2024,May,Vaibhav Bava,North,Delhi,Beauty,Foundation,Foundation Similique,5,2710,10,12195,1602.1,13.10%,Debit Card
13958,29-04-2025,2025,Apr,Kabir Ravi,East,Guwahati,Furniture,Cabinet,Cabinet Asperiores,3,24320,5,69312,9362.15,13.50%,COD
13959,29-11-2023,2023,Nov,Inaaya  Ganesan,East,Bhubaneswar,Sports,Football,Football Modi,3,49558,5,141240.3,13429.09,9.50%,Net Banking
13960,15-01-2024,2024,Jan,Jhanvi Bal,West,Ahmedabad,Toys,Puzzle,Puzzle Sapiente,2,30560,0,61120,14004.56,22.90%,Net Banking
13961,12-12-2024,2024,Dec,Amani Rastogi,West,Mumbai,Furniture,Cabinet,Cabinet Quam,4,13709,10,49352.4,6804.67,13.80%,COD
13962,21-08-2024,2024,Aug,Ryan Lanka,North,Delhi,Toys,Action Figure,Action Figure Asperiores,5,14825,0,74125,9274.27,12.50%,COD
13963,29-12-2024,2024,Dec,Drishya Chana,West,Mumbai,Books,Fiction,Fiction Commodi,3,28627,0,85881,7488.56,8.70%,Credit Card
13964,12-08-2025,2025,Aug,Parinaaz Din,East,Bhubaneswar,Groceries,Sugar,Sugar Modi,3,41428,5,118069.8,19715.81,16.70%,Credit Card
13965,28-11-2024,2024,Nov,Navya Taneja,West,Pune,Electronics,Mobile,Mobile Aspernatur,3,12069,0,36207,7151.36,19.80%,Credit Card
13966,31-07-2025,2025,Jul,Ritvik Dara,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch Dolor,3,39237,10,105939.9,13368.94,12.60%,COD
13967,16-04-2024,2024,Apr,Bhavin Ganesan,East,Kolkata,Clothing,Accessories,Accessories Est,5,71144,0,355720,51224.26,14.40%,Debit Card
13968,20-01-2025,2025,Jan,Vritika Sant,West,Goa,Kitchen,Juicer,Juicer Distinctio,3,15926,20,38222.4,5453.06,14.30%,Debit Card
13969,21-05-2025,2025,May,Amani Apte,North,Lucknow,Home Decor,Wall Art,Wall Art Laboriosam,4,48409,20,154908.8,15605.01,10.10%,Net Banking
13970,04-07-2024,2024,Jul,Mishti Manne,West,Ahmedabad,Clothing,Accessories,Accessories Dolor,1,49538,20,39630.4,8600.88,21.70%,Net Banking
13971,15-04-2024,2024,Apr,Umang Roy,West,Pune,Furniture,Chair,Chair Harum,5,22134,5,105136.5,5406.01,5.10%,Net Banking
13972,17-01-2024,2024,Jan,Uthkarsh Viswanathan,North,Delhi,Furniture,Bed,Bed Autem,5,61532,0,307660,17078.5,5.60%,Credit Card
13973,09-08-2024,2024,Aug,Biju Dugar,East,Patna,Groceries,Sugar,Sugar Deleniti,4,17731,15,60285.4,3073.78,5.10%,COD
13974,10-11-2024,2024,Nov,Krish Ram,East,Bhubaneswar,Clothing,Kids Wear,Kids Wear Repellat,1,55828,20,44662.4,7164.6,16.00%,UPI
13975,05-06-2025,2025,Jun,Ranbir Rajagopal,East,Ranchi,Books,Non-Fiction,Non-Fiction Deleniti,1,50349,20,40279.2,3223.81,8.00%,Credit Card
13976,14-01-2024,2024,Jan,Piya Magar,South,Thiruvananthapuram,Electronics,Smartwatch,Smartwatch Voluptatibus,1,31014,5,29463.3,4461.13,15.10%,Credit Card
13977,31-03-2025,2025,Mar,Zara Khalsa,East,Ranchi,Home Decor,Lamp,Lamp Velit,5,40921,15,173914.25,41421.06,23.80%,Credit Card
13978,21-06-2024,2024,Jun,Riaan Yohannan,West,Ahmedabad,Beauty,Face Cream,Face Cream Quos,1,5000,5,4750,251.62,5.30%,COD
13979,02-08-2024,2024,Aug,Prerak Sawhney,North,Amritsar,Books,Textbook,Textbook Repudiandae,2,19620,20,31392,1800.79,5.70%,Debit Card
13980,05-04-2024,2024,Apr,Abram Lata,North,Delhi,Groceries,Wheat,Wheat Aspernatur,2,63955,0,127910,10570.02,8.30%,Debit Card
13981,10-06-2025,2025,Jun,Arhaan Sidhu,North,Delhi,Furniture,Cabinet,Cabinet Occaecati,5,6114,10,27513,5304.31,19.30%,Credit Card
13982,26-01-2025,2025,Jan,Nishith Arora,East,Kolkata,Kitchen,Mixer Grinder,Mixer Grinder Ea,4,14793,15,50296.2,5620.01,11.20%,UPI
13983,27-01-2024,2024,Jan,Aayush Tak,North,Delhi,Kitchen,Microwave,Microwave Beatae,3,305,10,823.5,127.44,15.50%,UPI
13984,25-06-2025,2025,Jun,Vihaan Dani,North,Lucknow,Sports,Dumbbells,Dumbbells Rerum,4,69085,20,221072,25935.21,11.70%,Net Banking
13985,22-03-2024,2024,Mar,Aaina Sagar,North,Chandigarh,Sports,Cricket Bat,Cricket Bat Aperiam,1,49113,0,49113,10380.7,21.10%,Credit Card
13986,18-06-2024,2024,Jun,Kashvi Tiwari,East,Guwahati,Furniture,Chair,Chair Adipisci,1,53555,20,42844,6579.6,15.40%,Debit Card
13987,09-10-2024,2024,Oct,Adira Bansal,North,Chandigarh,Sports,Tennis Racket,Tennis Racket Doloremque,2,20837,0,41674,10172.62,24.40%,Debit Card
13988,17-01-2024,2024,Jan,Neelofar Dhawan,East,Patna,Sports,Tennis Racket,Tennis Racket Ex,4,65896,20,210867.2,21585.81,10.20%,UPI
13989,21-10-2024,2024,Oct,Nirvaan Master,North,Amritsar,Kitchen,Refrigerator,Refrigerator Ipsum,1,70885,10,63796.5,6201.21,9.70%,Net Banking
13990,27-07-2024,2024,Jul,Umang Chahal,North,Chandigarh,Books,Comics,Comics Eveniet,5,11091,0,55455,2989.92,5.40%,Net Banking
13991,05-01-2024,2024,Jan,Kimaya Gera,West,Surat,Books,Biography,Biography Sint,1,2322,5,2205.9,346.13,15.70%,Debit Card
13992,28-05-2024,2024,May,Rati Banerjee,North,Amritsar,Kitchen,Refrigerator,Refrigerator Aliquid,5,73352,15,311746,42399.24,13.60%,UPI
13993,11-10-2024,2024,Oct,Dhanush Tara,North,Amritsar,Beauty,Foundation,Foundation Tempora,4,25280,15,85952,13599.09,15.80%,COD
13994,27-10-2024,2024,Oct,Nehmat Kannan,East,Guwahati,Beauty,Foundation,Foundation Hic,3,43877,15,111886.35,23247.55,20.80%,Debit Card
13995,19-01-2024,2024,Jan,Anahi Choudhry,North,Jaipur,Kitchen,Mixer Grinder,Mixer Grinder Nisi,3,58788,20,141091.2,25543.61,18.10%,Net Banking
13996,04-08-2024,2024,Aug,Hiran Kala,East,Ranchi,Toys,Doll,Doll Ea,3,39367,20,94480.8,15133.19,16.00%,COD
13997,09-11-2023,2023,Nov,Shray Jayaraman,East,Ranchi,Electronics,Smartwatch,Smartwatch Possimus,4,15240,15,51816,7579.37,14.60%,Net Banking
13998,12-01-2025,2025,Jan,Zain Dani,South,Hyderabad,Home Decor,Cushion,Cushion Similique,1,28121,0,28121,2646.92,9.40%,Net Banking
13999,02-02-2025,2025,Feb,Ahana  Wable,South,Coimbatore,Sports,Yoga Mat,Yoga Mat Praesentium,2,38624,0,77248,12652.94,16.40%,Credit Card
14000,17-12-2023,2023,Dec,Tarini Varkey,West,Ahmedabad,Electronics,Mobile,Mobile Alias,2,44179,5,83940.1,5644.28,6.70%,COD
14001,23-04-2024,2024,Apr,Jayant Mallick,South,Hyderabad,Electronics,Smartwatch,Smartwatch Occaecati,2,29790,10,53622,5830.42,10.90%,UPI
14002,22-05-2024,2024,May,Madhav Barad,East,Guwahati,Kitchen,Cookware Set,Cookware Set Voluptatum,5,33828,5,160683,33754.92,21.00%,Net Banking
14003,12-08-2025,2025,Aug,Vritika Sethi,South,Hyderabad,Electronics,Smartwatch,Smartwatch Repudiandae,3,28443,5,81062.55,4975.59,6.10%,Net Banking
14004,23-07-2024,2024,Jul,Kiaan Gala,West,Mumbai,Kitchen,Microwave,Microwave Deleniti,1,59998,15,50998.3,9612.04,18.80%,Debit Card
14005,27-02-2024,2024,Feb,Kartik Bhandari,East,Patna,Beauty,Foundation,Foundation Sed,2,52569,0,105138,6082.19,5.80%,COD
14006,14-03-2025,2025,Mar,Vidur Deol,North,Lucknow,Sports,Dumbbells,Dumbbells Ullam,4,21017,0,84068,11855.58,14.10%,UPI
14007,17-11-2024,2024,Nov,Dhanuk Saxena,North,Delhi,Sports,Cricket Bat,Cricket Bat Quos,3,57585,20,138204,9449.04,6.80%,Debit Card
14008,28-04-2024,2024,Apr,Damini Barman,South,Chennai,Toys,Doll,Doll Enim,5,37349,10,168070.5,34912.42,20.80%,UPI
14009,01-07-2025,2025,Jul,Myra Dada,West,Surat,Electronics,Camera,Camera Ex,3,27312,20,65548.8,14067.84,21.50%,Net Banking
14010,12-11-2023,2023,Nov,Samiha Shan,East,Kolkata,Groceries,Oil,Oil Praesentium,1,51919,5,49323.05,2779.33,5.60%,Net Banking
14011,22-06-2025,2025,Jun,Manjari Bumb,West,Goa,Home Decor,Lamp,Lamp Aliquid,2,35266,20,56425.6,10575.53,18.70%,COD
14012,23-06-2024,2024,Jun,Yasmin Chahal,South,Thiruvananthapuram,Groceries,Rice,Rice Dolores,4,11341,5,43095.8,8319.61,19.30%,COD
14013,16-09-2025,2025,Sep,Kiara Chopra,North,Amritsar,Sports,Dumbbells,Dumbbells Omnis,2,1725,0,3450,748.85,21.70%,COD
14014,30-06-2025,2025,Jun,Aniruddh Shetty,South,Chennai,Beauty,Face Cream,Face Cream Iure,4,70596,5,268264.8,57443.39,21.40%,Debit Card
14015,19-03-2025,2025,Mar,Indranil Date,East,Patna,Groceries,Rice,Rice Laboriosam,3,37004,10,99910.8,13975.43,14.00%,Debit Card
14016,19-01-2024,2024,Jan,Eva Bhandari,West,Pune,Beauty,Face Cream,Face Cream Autem,3,63215,0,189645,31008.73,16.40%,UPI
14017,10-09-2024,2024,Sep,Jivin Sangha,East,Ranchi,Beauty,Foundation,Foundation Laudantium,4,23886,5,90766.8,19057.28,21.00%,UPI
14018,11-02-2024,2024,Feb,Alia Rau,North,Lucknow,Books,Fiction,Fiction Adipisci,3,57129,20,137109.6,29038.47,21.20%,COD
14019,28-12-2024,2024,Dec,Siya Sangha,South,Chennai,Sports,Football,Football Modi,1,58052,10,52246.8,6895.88,13.20%,Debit Card
14020,03-09-2025,2025,Sep,Kiara Dhawan,South,Thiruvananthapuram,Groceries,Rice,Rice Velit,1,64542,5,61314.9,4364.69,7.10%,Credit Card
14021,23-07-2025,2025,Jul,Akarsh Swamy,North,Jaipur,Furniture,Table,Table Iure,4,58929,0,235716,17376.84,7.40%,Net Banking
14022,04-05-2024,2024,May,Azad Anand,West,Surat,Furniture,Table,Table Nesciunt,3,71890,15,183319.5,14938.67,8.10%,Net Banking
14023,15-01-2025,2025,Jan,Yasmin Vaidya,West,Surat,Furniture,Bed,Bed Dolore,5,61293,15,260495.25,29361.36,11.30%,COD
14024,12-11-2023,2023,Nov,Jivin Jani,North,Chandigarh,Clothing,Accessories,Accessories Voluptatum,4,64859,0,259436,19911.6,7.70%,Credit Card
14025,21-06-2024,2024,Jun,Ishita Chowdhury,North,Chandigarh,Home Decor,Vase,Vase Quas,1,32903,0,32903,7497.82,22.80%,Debit Card
14026,05-04-2024,2024,Apr,Vardaniya Kale,East,Patna,Beauty,Lipstick,Lipstick Beatae,1,76065,0,76065,9816,12.90%,UPI
14027,19-12-2023,2023,Dec,Dhanush Jha,North,Chandigarh,Furniture,Cabinet,Cabinet Cupiditate,1,27749,10,24974.1,2221.99,8.90%,Debit Card
14028,06-09-2025,2025,Sep,Saanvi Chandra,South,Coimbatore,Home Decor,Wall Art,Wall Art Ipsa,3,23636,5,67362.6,9247.47,13.70%,Credit Card
14029,07-08-2025,2025,Aug,Mishti Kumer,West,Mumbai,Sports,Football,Football Quaerat,1,49102,0,49102,7176.64,14.60%,Net Banking
14030,08-12-2023,2023,Dec,Dhanuk Kakar,West,Surat,Books,Textbook,Textbook Enim,5,6420,5,30495,5690.9,18.70%,Debit Card
14031,18-01-2025,2025,Jan,Aaryahi Wadhwa,North,Lucknow,Clothing,Shoes,Shoes Aliquid,4,73794,15,250899.6,61074.47,24.30%,COD
14032,30-10-2023,2023,Oct,Kashvi Manne,North,Delhi,Toys,Action Figure,Action Figure Adipisci,4,23790,15,80886,15562.74,19.20%,Net Banking
14033,03-03-2025,2025,Mar,Yasmin Kala,North,Amritsar,Home Decor,Lamp,Lamp Nesciunt,3,67176,5,191451.6,27647.04,14.40%,Credit Card
14034,04-03-2024,2024,Mar,Veer Rout,South,Coimbatore,Toys,RC Car,RC Car Ipsum,2,42749,10,76948.2,11587.92,15.10%,Net Banking
14035,10-07-2024,2024,Jul,Jayan Shenoy,North,Chandigarh,Sports,Cricket Bat,Cricket Bat Nisi,1,39461,0,39461,6204.78,15.70%,COD
14036,06-06-2024,2024,Jun,Vedika Ganguly,East,Ranchi,Furniture,Chair,Chair Molestias,3,76241,0,228723,23543.12,10.30%,Credit Card
14037,23-04-2025,2025,Apr,Indrans Sharma,South,Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Cum,2,59303,20,94884.8,7023.48,7.40%,Net Banking
14038,23-08-2025,2025,Aug,Raunak Loyal,West,Surat,Beauty,Shampoo,Shampoo Quae,2,64937,20,103899.2,8768.46,8.40%,COD
14039,30-09-2024,2024,Sep,Prerak Shere,West,Goa,Beauty,Perfume,Perfume Nesciunt,3,56768,10,153273.6,19509.55,12.70%,UPI
14040,30-08-2024,2024,Aug,Indranil Ramesh,North,Chandigarh,Books,Biography,Biography Quasi,3,23075,10,62302.5,7202.57,11.60%,Net Banking
14041,08-12-2023,2023,Dec,Myra Bath,North,Lucknow,Furniture,Cabinet,Cabinet Saepe,1,67313,5,63947.35,14977.88,23.40%,Debit Card
14042,30-06-2025,2025,Jun,Lakshay Konda,North,Chandigarh,Furniture,Table,Table Pariatur,5,67069,20,268276,46456.92,17.30%,UPI
14043,14-06-2024,2024,Jun,Elakshi Mann,West,Pune,Kitchen,Cookware Set,Cookware Set Laborum,4,43358,15,147417.2,7648.12,5.20%,COD
14044,15-09-2024,2024,Sep,Fateh Gola,East,Guwahati,Home Decor,Clock,Clock Amet,5,71542,5,339824.5,35606.12,10.50%,Net Banking
14045,20-09-2024,2024,Sep,Nishith Ram,West,Ahmedabad,Beauty,Shampoo,Shampoo Nulla,3,28596,15,72919.8,5573.44,7.60%,Credit Card
14046,04-08-2025,2025,Aug,Saira Banik,West,Pune,Kitchen,Mixer Grinder,Mixer Grinder In,3,58593,20,140623.2,32834.38,23.30%,COD
14047,05-06-2025,2025,Jun,Pihu Ravi,West,Goa,Home Decor,Wall Art,Wall Art Molestiae,2,13415,15,22805.5,1500.7,6.60%,UPI
14048,20-11-2024,2024,Nov,Neelofar Borde,North,Delhi,Toys,Board Game,Board Game Sint,3,38876,15,99133.8,11933.13,12.00%,COD
14049,13-02-2024,2024,Feb,Myra Divan,North,Amritsar,Kitchen,Cookware Set,Cookware Set Quibusdam,2,41159,20,65854.4,8012.31,12.20%,UPI
14050,25-03-2025,2025,Mar,Priyansh Wadhwa,South,Bangalore,Books,Textbook,Textbook Natus,5,15648,0,78240,4830.86,6.20%,Debit Card
14051,18-09-2025,2025,Sep,Uthkarsh Bhatnagar,West,Ahmedabad,Groceries,Wheat,Wheat Eaque,1,22918,0,22918,4916.15,21.50%,COD
14052,17-02-2025,2025,Feb,Khushi Reddy,West,Pune,Clothing,Shoes,Shoes Iste,2,52822,20,84515.2,18381.42,21.70%,Credit Card
14053,26-10-2024,2024,Oct,Kavya Goel,South,Chennai,Electronics,Camera,Camera Libero,3,68992,0,206976,38711.72,18.70%,Credit Card
14054,07-02-2025,2025,Feb,Mohanlal Chaudhry,South,Bangalore,Books,Textbook,Textbook Non,2,67277,15,114370.9,20678.5,18.10%,COD
14055,19-05-2025,2025,May,Aaryahi Madan,South,Bangalore,Home Decor,Wall Art,Wall Art Quod,5,76037,10,342166.5,44452.2,13.00%,Credit Card
14056,04-10-2023,2023,Oct,Hazel Sinha,East,Guwahati,Home Decor,Vase,Vase Vitae,3,7716,20,18518.4,2273.75,12.30%,COD
14057,03-04-2024,2024,Apr,Trisha Bansal,South,Thiruvananthapuram,Toys,RC Car,RC Car Provident,4,8252,5,31357.6,3169.65,10.10%,Debit Card
14058,08-08-2025,2025,Aug,Ela Khatri,West,Mumbai,Beauty,Foundation,Foundation Debitis,5,60053,20,240212,17200.15,7.20%,Credit Card
14059,31-12-2024,2024,Dec,Kashvi Bedi,West,Mumbai,Electronics,Smartwatch,Smartwatch Atque,4,53880,15,183192,18754.55,10.20%,UPI
14060,03-09-2025,2025,Sep,Kartik Jha,South,Coimbatore,Clothing,Accessories,Accessories Repellat,1,53148,15,45175.8,4358.3,9.60%,Credit Card
14061,19-06-2025,2025,Jun,Ishita Sarin,North,Jaipur,Home Decor,Vase,Vase Tempore,5,20333,15,86415.25,9457.65,10.90%,Debit Card
14062,30-12-2023,2023,Dec,Aradhya Kapoor,East,Kolkata,Sports,Dumbbells,Dumbbells Eaque,2,65420,15,111214,23393.1,21.00%,COD
14063,19-05-2024,2024,May,Reyansh Aurora,West,Surat,Home Decor,Wall Art,Wall Art In,1,45126,10,40613.4,9732.55,24.00%,Debit Card
14064,22-07-2024,2024,Jul,Adah Gopal,West,Ahmedabad,Kitchen,Microwave,Microwave Cupiditate,3,59533,15,151809.15,10911.84,7.20%,Credit Card
14065,02-04-2024,2024,Apr,Dharmajan Kakar,West,Pune,Kitchen,Refrigerator,Refrigerator Veritatis,1,16046,0,16046,826.03,5.10%,UPI
14066,04-02-2025,2025,Feb,Piya Sanghvi,East,Guwahati,Toys,Puzzle,Puzzle Enim,3,61532,0,184596,32164.28,17.40%,Credit Card
14067,17-04-2024,2024,Apr,Saksham Srivastava,North,Chandigarh,Toys,Board Game,Board Game Quae,5,27936,15,118728,16896.36,14.20%,Credit Card
14068,26-02-2025,2025,Feb,Mishti Sibal,West,Ahmedabad,Beauty,Shampoo,Shampoo Velit,1,71060,0,71060,4134.52,5.80%,Net Banking
14069,18-04-2024,2024,Apr,Ryan Sha,West,Ahmedabad,Sports,Cricket Bat,Cricket Bat Incidunt,5,39811,15,169196.75,13455.71,8.00%,Debit Card
14070,30-07-2025,2025,Jul,Anika Dugal,South,Hyderabad,Toys,RC Car,RC Car Enim,1,41941,20,33552.8,6368.27,19.00%,COD
14071,05-08-2024,2024,Aug,Saksham Datta,East,Guwahati,Kitchen,Cookware Set,Cookware Set Dignissimos,5,51710,20,206840,23176.39,11.20%,Credit Card
14072,05-10-2023,2023,Oct,Dhanuk Kamdar,South,Hyderabad,Toys,RC Car,RC Car Distinctio,2,19867,20,31787.2,5819.03,18.30%,Credit Card
14073,06-11-2024,2024,Nov,Shray Gaba,East,Ranchi,Kitchen,Juicer,Juicer Veritatis,4,23656,5,89892.8,11149.28,12.40%,Credit Card
14074,30-11-2024,2024,Nov,Chirag Kothari,East,Guwahati,Clothing,Accessories,Accessories Nihil,2,51737,10,93126.6,9278.05,10.00%,Net Banking
14075,11-01-2024,2024,Jan,Jayesh Ratti,West,Goa,Groceries,Spices,Spices Officia,3,25115,5,71577.75,16041.49,22.40%,Credit Card
14076,11-12-2023,2023,Dec,Adah Rau,East,Bhubaneswar,Toys,RC Car,RC Car Corrupti,3,32954,0,98862,7368.39,7.50%,UPI
14077,12-08-2025,2025,Aug,Amira Karnik,East,Patna,Beauty,Shampoo,Shampoo Ducimus,3,77262,10,208607.4,41335.12,19.80%,Debit Card
14078,08-10-2024,2024,Oct,Pihu Balan,South,Hyderabad,Sports,Tennis Racket,Tennis Racket Dolorem,3,32059,5,91368.15,4891.35,5.40%,Net Banking
14079,17-11-2023,2023,Nov,Saira Gala,East,Bhubaneswar,Clothing,Accessories,Accessories Nulla,5,72820,10,327690,25776.29,7.90%,Credit Card
14080,27-09-2024,2024,Sep,Rasha Ram,West,Goa,Home Decor,Cushion,Cushion Voluptatibus,1,3009,0,3009,173.76,5.80%,COD
14081,07-03-2025,2025,Mar,Samiha Dugar,South,Thiruvananthapuram,Books,Non-Fiction,Non-Fiction Nemo,1,20833,0,20833,4424.95,21.20%,COD
14082,19-05-2025,2025,May,Lavanya Dubey,East,Patna,Kitchen,Mixer Grinder,Mixer Grinder Natus,5,15635,5,74266.25,8306.07,11.20%,COD
14083,17-03-2025,2025,Mar,Samar Dutta,South,Hyderabad,Toys,RC Car,RC Car Corrupti,1,61389,10,55250.1,6417.11,11.60%,Net Banking
14084,22-12-2024,2024,Dec,Heer Johal,North,Jaipur,Clothing,Women's Wear,Women's Wear Deserunt,4,78422,20,250950.4,35255.58,14.00%,COD
14085,01-07-2024,2024,Jul,Gokul Karnik,East,Patna,Home Decor,Clock,Clock Distinctio,5,78937,10,355216.5,38822.67,10.90%,COD
14086,15-04-2025,2025,Apr,Lakshay Batra,North,Chandigarh,Books,Non-Fiction,Non-Fiction Aspernatur,1,73404,10,66063.6,7545.82,11.40%,Net Banking
14087,14-01-2024,2024,Jan,Ira Lad,West,Goa,Toys,Puzzle,Puzzle Molestiae,2,52740,10,94932,23326.19,24.60%,Credit Card
14088,07-01-2025,2025,Jan,Ritvik Badal,East,Kolkata,Electronics,Smartwatch,Smartwatch Totam,2,66812,5,126942.8,23582.55,18.60%,Credit Card
14089,25-05-2024,2024,May,Kismat Ramesh,East,Bhubaneswar,Electronics,Laptop,Laptop Accusantium,4,18171,5,69049.8,4878.8,7.10%,Debit Card
14090,10-08-2025,2025,Aug,Rasha Ramesh,West,Mumbai,Books,Comics,Comics Inventore,4,10022,0,40088,7333.16,18.30%,Debit Card
14091,06-10-2023,2023,Oct,Badal Lala,North,Amritsar,Beauty,Shampoo,Shampoo Minus,5,4668,10,21006,1257.33,6.00%,Debit Card
14092,23-05-2025,2025,May,Uthkarsh Jani,North,Jaipur,Home Decor,Cushion,Cushion Neque,2,77715,5,147658.5,7475.99,5.10%,Credit Card
14093,23-12-2023,2023,Dec,Azad Sanghvi,East,Ranchi,Books,Comics,Comics Similique,3,2739,20,6573.6,1124.32,17.10%,Credit Card
